username,payout,points,total_payout,total_points,total_wus,created_at
pihzh0qd0wae,30.53,271080,6314.59,66710564,2039,2021-11-04T02:16:48.106Z
phtqoamp3se8,1.1,19899,17722.96,285456261,2105,2021-03-09T05:05:10.734Z
pglez52ewgdx,42.2,456761,567.14,4981610,31,2022-02-10T11:33:43.524Z
pewyihm6zt1n,39.17,402449,322.06,6842580,33,2022-04-04T20:42:31.600Z
pga8030weas8,34.46,327020,104.67,909590,10,2022-04-16T18:10:07.661Z
phlysva3l0vl,28.31,243180,985.16,12322018,121,2022-03-03T10:29:22.8Z
phqs7sssp77k,82.92,1885955,2504.65,28628674,160,2021-03-09T12:19:53.375Z
pgg5tius9wae,18.54,135975,3181.58,22747024,247,2021-07-26T19:46:11.620Z
phhfuj1wk73m,46.1,533726,9056.36,102869767,655,2021-04-26T20:02:20.293Z
pe5355pqk1ta,3.68,21286,16023.11,55636105,645,2021-02-23T16:31:59.384Z
pfw1w9aj0a2q,1.59,6804,130497.4,833478433,8169,2019-06-12T10:50:22.599Z
pe3u388tlxx6,31.82,226310,22206.58,158260297,1371,2021-04-23T02:26:30.26Z
pb4oy2eegkkg,37.42,373750,62.85,446526,11,2022-04-09T01:21:14.485Z
patowkskgg14,77.94,1611203,4469.25,85211027,324,2022-03-06T19:46:20.898Z
pdzdu6hehnkr,40.86,432779,8423.64,71423757,242,2021-05-05T14:47:57.536Z
pbwju499k7ji,50.26,625232,5539.62,66151575,527,2021-12-01T06:18:14.652Z
pc48g5ame9e8,94.92,2729029,10948.43,281175824,799,2022-02-08T16:36:21.935Z
pdhwo7tfr0vw,2.65,8976,679.51,3235562,414,2021-12-12T20:23:51.316Z
pd09qcliltpf,9.46,59982,11591.93,75193571,282,2021-03-15T04:09:00.98Z
pd3u9dij2lcj,18.65,137042,22219.78,160705005,3270,2021-03-09T02:38:08.623Z
pa4g0lfdovu7,48.87,594227,4047.37,52203496,256,2022-03-06T15:02:48.660Z
paoc2r6obxjq,136.87,2486158,24354.61,290080323,1289,2021-04-04T18:24:29.196Z
p9ouzjgwh4z2,44.65,1044092,21957.13,873708954,3818,2021-07-20T02:22:42.199Z
p8ao8zonshfc,8.31,37356,7607.48,28420398,2059,2021-03-16T16:29:49.22Z
p6d05c2jm83h,8.4,117003,6151.56,77948930,1379,2021-04-11T18:48:43.567Z
p9uw2fu7l32c,25.81,382358,11917.95,130498736,909,2021-04-12T15:50:17.815Z
p6kn40ll4uyr,38.68,393947,4032.94,41532309,133,2022-01-27T19:20:51.990Z
p94arr9vhqkd,23.49,186623,3900.94,28382412,3229,2021-10-30T05:02:41.793Z
p5tw2rxm40te,18.87,67770,3448.38,15848770,162,2021-05-07T00:29:13.577Z
p99fmja1xmzx,82.19,1842835,16380.32,328367304,1415,2021-11-28T17:51:19.979Z
p73y82ph8u3k,2.67,14511,1614.34,10766673,824,2021-12-09T01:49:31.534Z
p5auug1ubyss,24.27,195291,6214.14,61471265,605,2021-11-25T11:23:05.81Z
p59h0cukvv5z,11.29,73965,37.83,171981,11,2022-04-09T01:21:16.144Z
p4ot8qu7c7al,2.7,8680,531.49,590059,79,2021-05-14T06:50:18.842Z
p4z2thjegtd1,12.17,80812,1129.16,8201121,281,2021-11-09T22:28:57.99Z
p515gc713exo,2.59,14867,849.0,4887636,536,2021-12-05T21:28:22.835Z
p2b73d81q0e4,2.59,5800,244.14,1772740,76,2021-11-02T22:57:34.586Z
p4mn46dnoy2z,17.65,127166,2307.5,17354250,320,2021-11-12T05:55:30.239Z
p2x8y7lreqqd,50.7,635151,9522.94,121780895,603,2021-05-12T07:24:33.643Z
p42iv0qdp0yu,22.9,180090,9111.03,105925707,613,2021-11-17T22:42:24.122Z
p2ps7bx3gb2h,45.96,530973,6884.81,88789393,655,2021-12-22T15:31:03.452Z
p4oykan34t9k,65.88,495887,37583.14,288750109,1800,2021-04-26T03:34:29.76Z
p0fren4e8c4x,19.42,144559,2863.97,21150227,250,2021-12-01T22:12:04.656Z
oywae2vlf99z,2.65,4147,537.52,2607944,151,2021-06-23T18:16:25.673Z
ozsobxqd9qov,98.43,3035206,5849.87,58151293,892,2021-05-07T21:10:02.341Z
ozti4wt5r5e1,11.26,131618,12899.41,172669703,7662,2021-05-13T12:28:37.116Z
ozk4zxh1abyk,28.54,246069,13182.31,184735317,1195,2021-11-10T04:02:32.972Z
oz0r73htxh2d,44.28,497161,9546.74,122091788,250,2021-10-04T01:17:31.854Z
oyywdn7193uv,24.94,120250,10730.47,49140951,497,2021-05-13T19:29:13.166Z
oy78jkcx8lri,10.49,67770,110.77,916959,18,2022-04-13T11:35:30.923Z
p19vb965by20,5.23,23824,3821.8,8616870,981,2021-03-09T15:41:06.934Z
oyenzxrvdbm5,44.03,246780,37097.67,251249561,2445,2021-02-24T22:13:18.233Z
owtm0wng50p0,20.17,151996,2111.92,14876444,216,2021-12-10T19:27:20.967Z
oxy29kxkt17n,38.42,239904,31801.56,270977204,2816,2021-02-27T19:24:28.549Z
ow8tpzjx0n2s,57.69,818842,205.07,2144671,19,2022-04-03T11:24:51.28Z
ow635p7n20nn,48.46,585083,158.87,1651924,19,2021-05-17T09:42:57.828Z
oxk5z23omkeg,2.65,3380,3608.4,15135908,586,2021-05-07T00:02:14.272Z
owl53ydrlmy1,2.57,5470,10152.2,78818666,1444,2021-05-01T14:07:29.255Z
ow91rlnqpsq5,2.68,6000,1625.18,2994346,1029,2021-05-22T10:40:48.689Z
oxcatipn7e89,41.01,523049,8173.6,110419909,221,2021-09-28T13:22:24.924Z
ouya7lpmzvrn,27.27,230152,9129.48,118607897,619,2022-01-04T16:14:40.279Z
owefveft7cwu,100.09,3190396,27975.97,1029918026,2729,2021-11-12T04:18:24.603Z
otrqi0aul68u,3.68,21292,58.14,414837,13,2022-04-08T15:20:12.111Z
ouarl1jq12wb,41.74,448460,3165.6,28878714,402,2021-10-05T02:28:10.520Z
otwv0713v07n,40.36,247196,49081.85,415650696,4334,2021-03-08T23:52:25.906Z
ou8i6dcepwrb,16.13,113960,2183.99,15938073,365,2021-11-03T00:55:44.300Z
otkp5zlzha06,4.06,7317,2229.01,4240324,784,2021-05-25T19:07:18.660Z
oszu9j0zvb9t,149.84,4755309,24605.59,214959422,1374,2021-05-07T08:39:39.632Z
orp8oa3p1b8j,93.0,2574557,3679.11,45723960,310,2021-03-10T13:40:18.146Z
orxfr3k8z880,1.47,4400,5057.76,21355476,2082,2021-03-15T18:17:22.649Z
ou73nxbtcw0y,54.27,460429,35682.67,265926056,3462,2021-03-26T04:31:16.919Z
ori64ln6ryap,25.16,205160,8855.4,70838729,538,2021-05-07T16:50:10.779Z
ooo57llzua8g,19.09,141340,3067.31,21782392,226,2021-07-26T19:35:15.542Z
opz3pn1flegt,18.85,139009,3282.89,23671590,262,2021-07-26T19:47:01.363Z
oprbtc279r2x,45.27,517057,7216.75,75309068,495,2021-11-21T17:33:46.580Z
opsf185iduof,2.69,7400,127.65,338690,81,2022-02-06T13:03:23.114Z
ooamqcuj5ci1,59.18,389954,28592.59,259449698,2060,2021-05-05T18:39:48.643Z
oqf5h88yw3n3,72.59,496762,43280.18,373963279,1939,2021-06-08T11:48:41.244Z
oqpa0zpi4vn7,4.55,26877,8901.33,79997938,1099,2021-05-30T17:58:33.558Z
ooqi3vu33nwm,40.41,471001,15799.09,189559555,700,2021-05-18T01:49:44.616Z
oo55581nobyh,2.64,4135,14903.02,173805593,1501,2021-07-21T09:27:22.964Z
oo4prrut5332,2.66,9479,1906.48,4643376,649,2021-06-12T01:22:21.274Z
onv7fwnhrker,13.2,88756,602.46,5156295,34,2022-02-10T11:33:40.553Z
onkrz7qitivz,5.15,18440,989.99,1937994,170,2021-06-08T01:26:34.182Z
omttmjgnl3ra,40.94,434135,8123.49,72349314,247,2021-05-23T06:59:40.724Z
ono77h4b3lmz,25.55,209455,2479.67,25351881,198,2022-03-02T20:17:12.950Z
ompcsrtdcw79,45.42,520101,9322.03,101532348,320,2021-06-29T15:50:55.980Z
ompaayvcfjih,2.63,4805,1294.32,2314139,323,2021-05-14T07:48:14.974Z
onjxo07rfbl3,20.6,156187,12307.32,157856966,8761,2021-08-14T21:22:55.56Z
onora4duzmu3,23.89,152722,28897.6,263455215,2605,2021-05-02T22:09:09.722Z
ommk6adg92nx,26.45,219475,10825.82,158725278,2587,2021-11-01T04:22:10.364Z
omfixd5tqdu3,2.62,7613,12961.22,11632639,1107,2020-10-04T01:57:14.830Z
oln9h5xcoju5,40.69,429662,603.45,5111356,32,2022-02-10T11:37:38.271Z
okxr6u756f5o,30.91,275959,1177.91,11110171,67,2022-03-14T00:05:07.125Z
om0fg9mtonht,2.6,4500,1000.66,999719,395,2021-05-19T22:16:32.17Z
olc90zvcky91,32.89,304698,7448.72,76353731,715,2021-11-30T02:31:43.164Z
olzejqzr0t57,10.19,93203,5139.5,35283173,575,2021-04-22T05:12:02.801Z
om8kuwirlrdz,2.61,10311,3090.61,15470358,561,2021-05-15T11:18:44.579Z
oltcvcjj8zlb,1.63,18066,1622.84,8279168,796,2020-09-11T18:05:33.697Z
ok74xlhbwz8b,1.34,22183,4766.03,26368519,1751,2021-03-10T14:38:14.463Z
ojfy4fvsdxxd,3.49,43697,5020.54,26865197,2783,2021-03-10T17:10:21.150Z
oiok9qpgrx0x,4.39,25888,51724.39,31305860,1659,2019-11-03T08:39:45.165Z
oh0y0vani13l,42.8,467578,1134.97,10375177,61,2022-02-04T08:40:15.164Z
ogyeqxp07d3l,27.59,234180,300.51,2306600,34,2022-04-03T03:38:28.230Z
oh7lydbodvfh,12.21,81101,225.32,1638275,32,2022-04-01T18:34:22.549Z
ohtxvwg9mbxo,14.84,102767,4037.66,30527765,766,2021-04-22T00:30:35.187Z
ogift2c34swx,33.77,317131,5308.71,51519800,476,2022-01-03T00:34:05.315Z
ohkgdqc3bcse,2.6,8368,1687.19,2388000,592,2021-05-06T12:21:14.269Z
oh3zbpvhom5a,55.97,507122,48869.45,171287720,5420,2021-01-11T11:07:14.777Z
oghkauoixzfr,32.37,297287,9276.26,138187992,1110,2021-11-17T20:47:32.19Z
og7fwxondxhb,2.66,5950,1854.26,2694721,467,2021-05-10T23:09:55.53Z
ofwko270xyz0,3.48,20111,1853.81,8887828,512,2021-06-05T21:12:35.788Z
odw0p0rytueo,49.16,600790,15042.9,131172285,1084,2021-03-08T18:32:23.63Z
oepjqo5hxw5z,43.98,491197,3956.37,40959962,130,2022-01-30T01:56:32.426Z
oeobox3t0abe,41.12,437481,5861.71,75239763,303,2022-01-10T13:49:02.135Z
ocva9vm1vdo2,47.29,558946,5654.7,89705740,359,2022-02-28T14:20:09.644Z
oc4owmzj0har,2.66,5102,1886.13,5414419,421,2021-05-08T12:43:14.925Z
obkuc0ypy7ws,36.6,360640,1237.37,11713238,62,2022-02-04T08:40:14.795Z
obp687z6wzow,32.28,295964,2214.46,22600081,249,2022-01-31T19:44:52.263Z
ofrxbkum7gi5,58.32,2541516,22269.13,873044980,3962,2021-07-18T20:07:27.421Z
odn6bonpgyvv,2.89,6877,17134.65,189867023,2271,2021-05-03T18:35:41.761Z
of3byw19ct7o,41.52,206902,25390.01,150464551,813,2021-05-25T16:26:47.35Z
o9vm7kg46024,2.68,11768,265.81,296958,65,2021-05-15T20:57:37.670Z
o9bkpzqoib42,2.67,5128,400.08,849887,177,2021-10-13T15:59:58.238Z
o69wkrh2dfyw,55.44,756941,12514.69,205711019,1159,2021-12-01T21:19:18.355Z
ob52dfz68v82,55.02,420137,12267.79,76095702,1576,2021-05-05T00:30:01.732Z
o8vinz9zpfom,3.19,18405,883.77,2503531,290,2021-05-23T07:08:56.967Z
o5zne3ut22x3,3.05,17542,4978.06,46460406,932,2021-08-13T09:06:23.28Z
o5qiag8p58jg,2.59,5800,5.26,10200,4,2022-04-15T00:22:16.343Z
o7dm0vhoypfv,26.79,224163,5814.32,62433834,429,2022-01-03T19:13:29.356Z
o8xpl3hixzpd,4.52,26686,3607.78,14035539,1151,2021-03-12T02:31:48.79Z
o5ta9ogpkvgw,1.48,9400,31947.88,11300917,6605,2019-04-12T17:10:10.941Z
o2bmmtzd5nu6,46.52,542079,153.52,1288386,16,2022-04-02T12:08:11.311Z
o3ji86ch198q,2.58,5225,459.26,1773263,193,2021-05-05T18:58:31.426Z
o5jy52emzpvj,42.75,466596,7025.39,94052222,208,2021-10-04T01:16:00.550Z
o54gt2k4hldi,35.03,335000,14863.14,247668597,949,2021-02-25T21:52:46.980Z
o5aknv70ln3t,19.76,147942,107.53,749074,14,2022-04-15T13:47:31.3Z
o255ks57ge3n,27.03,227150,813.67,7643905,73,2022-04-03T18:42:43.215Z
o4m0aw26n1m4,1.51,7698,6554.73,4679715,859,2020-07-25T13:54:56.715Z
o2in19ytxxg4,37.75,379143,12843.53,109046121,1342,2021-04-10T14:50:23.533Z
o5j4l0cr8sbz,78.13,1620804,32937.76,434411356,3397,2021-03-11T15:44:15.525Z
o1067bwsvl5d,12.14,80570,6220.22,39034288,3060,2021-06-07T15:04:31.979Z
nz2r6wovbog1,96.5,2863181,9244.7,242692120,803,2022-02-21T14:48:38.341Z
o0szss9f376r,3.54,7013,14198.19,129499385,1172,2021-04-20T10:51:55.710Z
o0bk3h7fjz9f,2.61,3500,1845.28,4735961,437,2021-04-19T18:04:17.913Z
nz2lvk0bwjfp,2.68,14590,509.1,2599635,275,2022-01-06T09:35:03.746Z
nyrtyosl8a9f,2.87,16485,1857.24,15684585,666,2021-10-30T03:25:52.859Z
nz275kp1tsqr,23.02,181394,3229.5,24751356,546,2021-10-29T06:21:58.221Z
o0oq4dqsz4y2,45.08,504210,9075.06,116943779,248,2021-09-02T20:27:20.712Z
nz37viudvyv7,26.25,217296,6955.64,43655253,581,2021-04-19T12:07:35.522Z
ny1g60brjtxq,20.4,154205,101.02,686122,11,2022-04-07T20:36:01.564Z
nygu5jqybl05,75.53,1491202,28054.0,553556219,2145,2021-07-31T22:16:26.925Z
nvffzzi5jbz4,19.07,141118,2972.65,20991290,240,2021-07-26T19:52:50.835Z
nw2c2fz4f3f7,18.34,134014,1990.81,14214539,179,2021-07-26T19:48:40.367Z
nv3q7c7xz7jr,43.97,490994,3849.5,40044239,130,2022-01-30T01:16:30.946Z
nvcdva988wsr,38.63,393134,8923.86,99934610,263,2021-05-05T12:53:59.585Z
nwxejkubfck9,138.17,2328649,51463.39,670557763,2589,2021-05-07T21:24:21.54Z
nvv5bvqh2cxr,4.48,12291,21586.03,258280949,1795,2021-05-31T16:01:18.467Z
nslrx1azncwm,70.09,1249265,1485.08,34248338,168,2021-12-26T17:41:06.451Z
nvqm3xcqhm0o,53.2,439634,32333.21,244752052,3882,2021-03-03T06:31:15.275Z
nt0mxev0zkbp,47.35,560141,53397.21,464503673,3046,2021-02-15T04:15:16.660Z
nsw1cvatma1f,6.61,39919,4479.2,14919811,1087,2021-03-10T18:39:32.818Z
nqtcj1fxj5sc,30.96,277278,6084.38,74702061,494,2019-06-24T17:44:33.584Z
nsj8eesnety8,10.77,70000,16.29,91348,4,2022-04-07T12:51:16.897Z
nsc0vwiua3yf,74.04,837481,12098.51,109135171,700,2021-04-26T17:08:08.158Z
nqu5cq9t1kqo,2.61,6158,225.57,506179,98,2022-02-12T21:45:39.381Z
nrq075p2w3jm,2.69,7409,1380.94,3191089,404,2021-05-30T05:05:26.906Z
npp15pgmprve,71.75,1320113,7102.66,109128539,443,2021-04-14T17:53:29.207Z
nr40k3yed706,76.28,587853,41044.73,352848520,1891,2021-05-19T15:57:49.953Z
nqst9u8ffwdg,75.08,613283,24951.17,163758329,3405,2021-05-13T15:45:43.928Z
np137myrchvh,1.18,6650,1187.47,2451727,420,2021-03-08T16:24:28.877Z
npi1keroya8k,5.46,53536,6376.69,59685972,1394,2020-07-26T16:11:20.777Z
nofw01s3tfem,42.77,467071,7002.73,89725013,199,2021-10-04T01:24:56.48Z
nohh72tpd5os,10.77,70000,171.29,1212155,36,2022-03-20T13:00:54.175Z
nnyqew4loz5n,35.06,336004,1196.98,10814446,63,2022-02-04T08:40:06.157Z
no4n3qq2j66u,2.6,9778,2553.56,23915162,458,2021-10-30T09:03:18.519Z
noqwdnu07rqn,7.92,49303,13133.64,120868352,504,2021-05-19T01:26:40.726Z
noi58gaomfhl,2.61,6825,2866.29,20746613,901,2021-08-29T17:10:45.434Z
nl8xtkgq9ico,2.69,4900,5.36,9300,4,2022-04-13T14:24:01.681Z
nmzmei705378,18.89,139413,4041.65,23689819,567,2021-05-07T02:01:14.640Z
nlx6akleths7,20.08,168203,19302.46,171520128,1313,2021-04-18T02:22:27.899Z
nluw012khwbd,42.97,470610,10364.81,116989106,341,2021-04-15T15:32:09.459Z
nklmf18p2wzw,2.67,13777,1609.56,13793779,217,2022-02-13T21:26:57.600Z
njgzo89lbm4z,78.14,1621544,564.3,12357172,61,2022-04-16T22:42:07.50Z
njlbnva3zkgz,7.97,49593,1224.0,11409083,62,2022-02-04T08:40:10.68Z
nkhxhwu8uo2j,2.7,15495,1362.07,8881894,654,2021-10-29T10:29:02.784Z
nkdueqmm0c4n,48.25,580318,8678.12,116459845,732,2022-01-20T10:40:39.370Z
njzohxlf4u6h,41.78,449190,8149.22,97236920,231,2021-12-16T13:36:28.897Z
nl46jsdg7aj8,42.68,465444,3938.98,37392187,525,2022-01-20T10:41:32.750Z
nk7qdgp4ce2k,29.56,150035,11523.31,53398363,532,2021-05-13T19:28:12.702Z
nj2vtnby3irh,2.63,7233,293.34,865512,137,2022-01-02T00:25:33.847Z
nhl16u9tu03y,2.59,5805,2188.41,3804000,552,2021-03-25T15:17:23.592Z
nfgancchx24l,2.61,3500,44.64,160901,32,2022-03-30T03:23:24.809Z
nfiud7a3474d,11.65,76800,745.57,8419152,196,2021-11-14T15:58:50.686Z
ng0z116lufx7,14.41,98980,760.31,5668899,95,2021-09-15T22:07:02.627Z
nhhbax7ebhjs,110.63,4367915,20878.37,685246379,3193,2021-12-16T19:33:59.857Z
nfg7q7upq91c,26.92,225750,5083.85,49180282,575,2022-01-20T10:42:50.352Z
ng8bskf1ej1d,42.17,207900,14163.5,82906353,859,2021-04-07T17:23:43.615Z
negkdj7j8tqj,11.52,75766,1089.06,9963880,61,2022-02-04T08:44:01.849Z
nexao5wfws2m,39.39,406327,10369.51,187391447,918,2021-12-18T05:28:16.852Z
ngp28vvpgc9u,2.69,11800,17202.89,61811915,3935,2020-03-21T11:49:12.434Z
nel6bhm8kl8j,4.71,5866,5561.35,1718119,527,2019-07-11T21:06:55.364Z
n9b3plqu7rbg,54.37,727579,7647.89,101378447,294,2021-06-22T16:43:31.291Z
n9mwvso0odyf,2.62,6515,220.5,484521,95,2022-02-12T21:45:23.203Z
nducm2v4f7w3,47.82,570827,11456.13,142070210,1244,2021-11-22T12:06:46.919Z
nasmnwxguyvy,2.87,36770,11764.86,9343695,968,2020-01-21T08:57:44.814Z
n8ulv77a7g32,31.95,291324,10930.69,126636422,1369,2021-10-21T07:58:51.523Z
nbvzegdn52y4,5.01,29767,4148.51,19847573,844,2021-05-02T11:15:49.176Z
neg3uqu4wj1r,10.19,65085,10268.17,111114569,280,2021-06-01T15:15:28.336Z
n8yktaf5f111,19.55,145854,13044.23,72147908,715,2021-03-27T22:48:26.7Z
n8m7cxh93hgm,1.46,10679,5400.89,57984639,986,2021-04-07T16:27:20.738Z
n8kxm9qdn1pf,18.92,139645,22578.1,138960946,4388,2021-03-09T04:06:36.133Z
n4havi6pxyld,2.66,8555,5576.99,72811851,886,2021-11-23T07:29:57.993Z
n48ppsdm41ab,2.69,3998,1602.4,11435712,745,2021-10-01T02:54:37.128Z
n6x9pgkd40f9,75.87,468770,13864.91,64130732,1036,2021-04-20T14:32:59.74Z
n46svcjmz3xi,2.6,8368,1276.06,2816125,515,2021-05-07T11:27:07.133Z
n84qm5mpbd8a,42.34,459345,15832.41,163786111,585,2021-03-30T11:05:48.708Z
n3kph7a6mqbl,51.74,661415,1135.94,13227531,97,2022-04-03T17:25:35.317Z
n47yqjxfb441,10.26,65518,6093.06,34109419,1688,2021-05-16T20:29:03.287Z
n4blsbzxhngy,8.69,54600,3650.52,34663792,522,2021-05-13T06:10:47.672Z
n43at3u6ngt5,45.87,529184,8342.38,102300432,225,2021-10-04T01:18:54.386Z
n48q0yo7os4l,57.97,297496,35694.88,227133432,2692,2021-04-04T02:33:49.155Z
myxt7tyj6avg,2.61,3500,88.99,165330,67,2022-01-03T03:43:32.162Z
n29ivsj0ba9o,8.51,53373,752.03,6203050,146,2021-11-16T03:14:14.363Z
n0rhzn79wfxs,58.85,538430,14301.26,153199747,513,2021-06-17T22:39:46.224Z
n0w9nnwarloi,21.41,410885,19497.32,286469850,3340,2021-03-03T16:38:34.216Z
myemil23r8yl,68.69,1193603,22228.7,400620859,2127,2021-08-31T12:39:36.754Z
n35kwr099vxc,64.13,1023621,7993.05,86861468,610,2021-04-06T17:47:17.50Z
n2ybe7j60eyk,8.78,55273,6941.76,38177599,2610,2021-05-06T18:11:59.492Z
mx265hthj4rk,15.88,111835,2230.32,26374752,181,2022-02-28T23:15:28.326Z
n2xawfdjh21u,39.81,413854,21026.7,219181152,1942,2021-06-03T06:11:28.51Z
mxd1bhrpq9wn,38.68,393908,16359.18,145282267,457,2021-04-19T15:11:53.511Z
mwzrii0pfyr0,19.36,144000,56.93,520178,5,2022-04-16T06:48:33.396Z
mvr4gwnx3scv,73.89,1414692,9122.26,162684410,645,2022-02-11T15:05:31.412Z
muxgci82l4lk,2.61,3500,637.01,1499098,421,2021-05-13T22:55:36.273Z
mvw8aph8tuux,57.93,826275,8930.51,181953323,740,2022-02-02T22:02:58.618Z
mvfzssvpewra,16.58,117853,13692.35,264915318,1921,2021-11-09T17:20:11.891Z
muv5mfpxt1e1,10.81,70280,2011.71,15290737,399,2021-10-29T11:01:20.459Z
mumm0fa7rza5,24.29,195480,148.88,1092134,17,2022-04-01T09:34:29.457Z
mv56id0muovs,4.01,12490,6595.08,15380660,1196,2021-03-19T06:57:06.309Z
mwm3eluoek1x,30.36,269010,21180.6,151447481,944,2021-03-10T15:45:06.342Z
mu8azx4la8q4,18.74,137912,6808.73,50493325,456,2021-05-16T21:03:25.357Z
msfzbg3nxdyc,2.66,10532,22.28,87745,20,2022-04-16T01:04:22.586Z
mu1uwbddhhbg,2.67,13768,180.34,807369,104,2022-02-05T16:25:01.908Z
mu43csonfcpa,42.68,465422,592.04,5335794,44,2022-04-03T12:42:16.980Z
mr9lilw7itxn,41.74,448490,3098.84,34180637,82,2022-01-21T18:01:44.293Z
mrgl40nn3hv1,39.22,403231,4038.67,41268912,136,2022-01-27T15:12:51.525Z
mrdfgzq9qowd,3.67,21187,1965.61,10819296,436,2021-05-05T14:56:13.747Z
mto0z5ddy9vt,3.79,21916,820.58,4791383,455,2021-10-31T10:15:49.136Z
mu2jxygptuwx,31.4,134236,15045.65,67112722,656,2021-04-01T21:02:04.205Z
mqtfva2ksy6l,8.41,48330,5975.21,24268917,4136,2019-04-12T16:52:03.245Z
mqv4h96xuowa,56.03,308380,14128.93,7324849,1535,2020-01-18T10:11:05.18Z
mqlxfhqzff9e,63.7,1009048,1059.64,13261392,112,2022-04-01T21:52:46.514Z
moin23zft7pg,2.62,6177,94.88,217261,46,2022-03-21T14:50:42.657Z
mqg5s5szuu3w,2.57,11868,58.27,148231,48,2022-03-13T08:23:38.1Z
mqolrztbs2i6,13.36,90000,3794.48,34444320,925,2021-11-07T20:08:19.935Z
mpyckqwat74m,35.03,335000,54.48,479900,5,2022-04-18T12:42:05.993Z
mmumrspfex5v,43.61,483767,613.88,5450645,32,2022-02-10T11:33:42.766Z
mp3yfdjpmhtz,4.21,5182,8622.44,70936457,547,2021-05-07T08:08:11.714Z
mmzpxop0cs26,4.84,16766,2105.4,4544090,216,2021-05-26T09:14:33.732Z
mni2pbo1zlj9,7.31,45031,1605.86,11006826,1428,2021-11-09T07:22:35.721Z
mqgbk1i7zii4,4.56,7477,6827.24,16695032,991,2021-02-27T00:12:32.555Z
mjxihkn8vqep,30.18,266712,972.92,10399283,56,2022-04-03T21:12:16.844Z
mlunkqkfdune,2.68,5712,479.83,167593,66,2020-07-06T04:54:11.257Z
mjsv031lknr5,27.81,236936,1873.07,15681251,546,2021-10-24T13:11:16.786Z
mmud28q05bq0,35.56,207832,23711.78,195411366,1124,2021-05-21T22:59:43.220Z
mmq3vky7mtvc,2.65,6252,5246.48,19039026,1780,2021-04-09T22:33:28.493Z
mlcrfrxvv503,64.03,1020038,33314.29,638683728,2451,2021-06-15T13:39:44.57Z
mkttxcocfk0e,3.58,5690,2452.86,2637463,485,2021-03-02T01:07:21.372Z
mjr51220apa7,75.44,455840,32988.59,242357930,769,2021-05-26T23:18:20.957Z
mjfbnb36zmci,4.09,4400,2386.76,2283770,869,2021-06-05T02:22:03.740Z
mja5hxvytvrx,29.56,258918,12905.21,112735677,876,2021-06-23T17:56:27.849Z
mi9hp8f2rw4p,2.67,3400,1070.86,1221609,240,2021-04-20T12:17:02.140Z
mj94734avyoa,16.25,115000,1517.56,10647615,198,2022-01-13T11:39:17.567Z
mhkkhm1n4081,2.61,6835,1614.41,6442664,762,2021-05-05T17:36:44.952Z
mhihoqld51u4,22.25,172390,513.4,3437082,82,2022-02-26T12:44:17.142Z
mgx8fcldfg9p,4.5,26576,112.36,941190,17,2022-04-11T23:05:13.638Z
mi37xesg8vls,6.38,22490,13993.27,20690564,2604,2020-09-06T20:43:17.94Z
mj647cdt3k2v,18.76,138084,3489.86,25634691,281,2021-07-26T19:32:55.711Z
mhekmwve499k,3.25,18751,5980.48,30848508,1777,2021-05-06T14:56:59.904Z
mj18ji7h0jrp,42.09,454804,13994.27,143532034,445,2021-04-15T15:33:46.332Z
mgwbodclwd3z,4.67,11120,2860.64,5616022,617,2021-06-03T12:24:14.377Z
mfdfovzi0b2p,38.88,397075,540.4,4922706,39,2022-04-03T21:59:09.275Z
mdfzuilik0he,2.68,9542,171.3,1570930,32,2021-12-30T05:46:45.306Z
meit70s1k4bd,53.25,699086,3288.32,33696663,302,2022-02-21T17:34:23.17Z
mgqhylmrrrf4,37.0,176308,16133.95,78284520,1514,2021-05-07T08:23:51.348Z
mgogjy5cic8s,77.58,1592924,14578.54,304219218,936,2021-11-02T07:56:28.164Z
mf7phgs0bw7p,4.25,10435,5285.74,9101726,1231,2019-05-19T01:33:06.20Z
mg74lyqkhdt1,3.57,17267,3846.2,15616986,720,2021-05-15T17:16:30.799Z
md09k91mmldr,22.28,88660,2285.99,4874289,403,2021-05-05T06:07:20.848Z
mgnzzd036uzy,28.12,177557,23208.52,165289504,1515,2021-04-28T15:41:21.730Z
mas3vz6i843i,8.81,55442,12486.81,83555238,1674,2021-04-03T17:04:14.126Z
mamwuatgyjir,58.99,858478,310.7,3825838,38,2022-04-17T05:36:54.435Z
man0pphtb2xn,41.21,439014,3041.17,32676519,103,2021-06-02T10:50:14.907Z
mao48b5fdzag,9.38,59420,2830.36,30557748,104,2022-01-17T18:25:52.874Z
maod1bkr5nzu,2.62,4784,256.39,459822,127,2021-05-28T17:55:29.619Z
ma5faxpfcbwa,45.21,515927,3989.41,30015317,427,2021-06-06T04:05:20.112Z
ma3311tmzmm9,55.44,756967,2803.2,38831570,268,2022-03-16T17:29:32.242Z
magt7diy1rh4,84.61,582497,15009.57,142829302,594,2021-04-06T15:42:54.359Z
mahn7txfzxxt,45.69,525507,10367.28,70010792,1270,2021-04-03T03:15:44.858Z
m90kqosyyxwo,56.5,786081,3027.33,36157615,429,2021-12-29T17:29:50.803Z
ma8551rdxp1b,4.05,15598,3237.06,5471539,794,2021-05-12T11:20:45.920Z
m6keq1a4ie35,45.57,585468,8449.69,111067104,228,2021-10-04T01:17:03.249Z
